db_id,original_question,translated_question,query
network_1,Show the names of students who have a grade higher than 5 and have at least 2 friends.,ከ 5 ክፍል በላይ ያላቸውን እና ቢያንስ 2 ጓደኞች ያሏቸውን ተማሪዎች ስም አሳይ።,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,ከ 5 በላይ ክፍል ያላቸው እና 2 ወይም ከዚያ በላይ ጓደኞች ያሏቸው የሁለተኛ ደረጃ ተማሪዎች ስም ማን ይባላል?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,How many likes does Kyle have?,ካይል ስንት መውደዶች አሉት?,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Return the number of likes that the high schooler named Kyle has.,ካይል የሚባል የሁለተኛ ደረጃ ተማሪ ያለውን የተወደዱ ብዛት ይመልሱ።,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Find the average grade of all students who have some friends.,አንዳንድ ጓደኞች ያሏቸውን ሁሉንም ተማሪዎች አማካይ ውጤት ያግኙ።,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,What is the average grade of students who have friends?,ጓደኞች ያሏቸው ተማሪዎች አማካይ ክፍል ስንት ነው?,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,Find the minimum grade of students who have no friends.,ጓደኛ የሌላቸውን ተማሪዎች ዝቅተኛውን ክፍል ያግኙ።,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,What is the lowest grade of students who do not have any friends?,ምንም ጓደኛ የሌላቸው ተማሪዎች ዝቅተኛው ክፍል ስንት ነው?,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dog_kennels,Which states have both owners and professionals living there?,የትኞቹ ግዛቶች ባለቤቶች እና ባለሙያዎች እዚያ ይኖራሉ?,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dog_kennels,Find the states where both owners and professionals live.,ሁለቱም ባለቤቶች እና ባለሙያዎች የሚኖሩባቸውን ግዛቶች ያግኙ።,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dog_kennels,What is the average age of the dogs who have gone through any treatments?,በማንኛውም ህክምና ያለፉ ውሾች አማካይ ዕድሜ ስንት ነው?,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dog_kennels,Find the average age of the dogs who went through treatments.,በሕክምና ውስጥ ያለፉ ውሾች አማካይ ዕድሜ ይፈልጉ።,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dog_kennels,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",በኢንዲያና ግዛት ውስጥ የሚኖሩት ወይም ከ 2 በላይ ሕክምናዎች ላይ ሕክምና ያደረጉት የትኞቹ ባለሙያዎች ናቸው? የእሱን መታወቂያ፣ የአያት ስም እና የሞባይል ስልኩን ይዘርዝሩ።,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dog_kennels,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.",በኢንዲያና ግዛት የሚኖሩ ወይም ከሁለት በላይ ህክምናዎችን ያደረጉ ባለሙያዎችን መታወቂያ፣ የአያት ስም እና የሞባይል ስልክ ያግኙ።,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dog_kennels,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,የትኞቹ ውሾች ባለቤታቸውን ለህክምና ከ1000 በላይ ያላወጡት? የውሻ ስሞችን ይዘርዝሩ።,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,ባለቤቱ ከ1000 በላይ ለህክምና ያላወጣላቸው ውሾችስ ማን ይባላሉ?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dog_kennels,Which first names are used for professionals or owners but are not used as dog names?,የትኞቹ የመጀመሪያ ስሞች ለባለሙያዎች ወይም ለባለቤቶች ጥቅም ላይ ይውላሉ ግን እንደ ውሻ ስም ጥቅም ላይ ያልዋሉ?,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dog_kennels,Find the first names that are used for professionals or owners but are not used as dog names.,ለባለሞያዎች ወይም ለባለቤቶች የሚያገለግሉ ግን እንደ ውሻ ስም የማይጠቀሙትን የመጀመሪያ ስሞች ያግኙ።,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dog_kennels,"Which professional did not operate any treatment on dogs? List the professional's id, role and email.",የትኛው ባለሙያ በውሻ ላይ ምንም አይነት ህክምና ያላደረገው? የባለሙያውን መታወቂያ፣ ሚና እና ኢሜይል ይዘርዝሩ።,"SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,"Give me the id, role and email of the professionals who did not perform any treatment on dogs.",በውሻ ላይ ምንም አይነት ህክምና ያላደረጉ ባለሙያዎች መታወቂያ፣ ሚና እና ኢሜይል ስጠኝ።,"SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,"Which owner owns the most dogs? List the owner id, first name and last name.",ብዙ ውሾች ባለቤት የቱ ነው? የባለቤቱን መታወቂያ፣ የመጀመሪያ ስም እና የአያት ስም ይዘርዝሩ።,"SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,"Return the owner id, first name and last name of the owner who has the most dogs.",ብዙ ውሾች ያለውን የባለቤቱን መታወቂያ፣ የመጀመሪያ ስም እና የአያት ስም ይመልሱ።,"SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,"Which professionals have done at least two treatments? List the professional's id, role, and first name.",የትኞቹ ባለሙያዎች ቢያንስ ሁለት ሕክምናዎችን አድርገዋል? የባለሙያውን መታወቂያ፣ ሚና እና የመጀመሪያ ስም ይዘርዝሩ።,"SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,"What are the id, role, and first name of the professionals who have performed two or more treatments?",ሁለት ወይም ከዚያ በላይ ሕክምናዎችን ያደረጉ ባለሙያዎች መታወቂያ፣ ሚና እና የመጀመሪያ ስም ምንድናቸው?,"SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,What is the name of the breed with the most dogs?,ብዙ ውሾች ያሉት ዝርያ ስም ማን ይባላል?,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dog_kennels,Which breed do the most dogs have? Give me the breed name.,ብዙ ውሾች የትኛው ዝርያ አላቸው? የዘር ስም ስጠኝ.,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dog_kennels,Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,ለውሾቹ ብዙ ሕክምናዎችን የከፈለው ባለቤት የትኛው ነው? የባለቤቱን መታወቂያ እና የአያት ስም ይዘርዝሩ።,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,በውሾቹ ህክምና ላይ ብዙ ወጪ ያደረገውን የባለቤቱን መታወቂያ እና የመጨረሻ ስም ንገሩኝ።,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,What is the description of the treatment type that costs the least money in total?,በአጠቃላይ አነስተኛውን ገንዘብ የሚያወጣው የሕክምና ዓይነት መግለጫ ምንድነው?,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dog_kennels,Give me the description of the treatment type whose total cost is the lowest.,ጠቅላላ ወጪው በጣም ዝቅተኛ የሆነውን የሕክምና ዓይነት መግለጫ ስጠኝ.,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dog_kennels,Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.,ለውሾቻቸው በድምሩ ከፍተኛውን ገንዘብ የከፈለው ባለቤት የትኛው ነው? የባለቤቱን መታወቂያ እና ዚፕ ኮድ አሳይ።,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dog_kennels,Find the owner id and zip code of the owner who spent the most money in total for his or her dogs.,በድምሩ ለውሾቹ ብዙ ገንዘብ ያወጣውን የባለቤቱን መታወቂያ እና ዚፕ ኮድ ያግኙ።,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dog_kennels,Which professionals have done at least two types of treatments? List the professional id and cell phone.,የትኞቹ ባለሙያዎች ቢያንስ ሁለት ዓይነት ሕክምናዎችን አድርገዋል? የባለሙያ መታወቂያ እና የሞባይል ስልክ ይዘርዝሩ።,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,Find the id and cell phone of the professionals who operate two or more types of treatments.,ሁለት ወይም ከዚያ በላይ የሕክምና ዓይነቶችን የሚሠሩ ባለሙያዎችን መታወቂያ እና ሞባይል ያግኙ።,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,What are the first name and last name of the professionals who have done treatment with cost below average?,ከአማካይ በታች ህክምና ያደረጉ ባለሙያዎች የመጀመሪያ ስም እና የመጨረሻ ስም ማን ይባላል?,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dog_kennels,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,ከአማካይ ያነሰ ዋጋ ያለው ሕክምና የሠሩት የትኞቹ ባለሙያዎች ናቸው? የቲዎር የመጀመሪያ ስሞችን እና የአያት ስሞችን ስጠኝ.,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dog_kennels,"List the date of each treatment, together with the first name of the professional who operated it.","የእያንዳንዱን ህክምና ቀን ይዘርዝሩ, ከተሰራው ባለሙያ የመጀመሪያ ስም ጋር.","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,What are the date and the operating professional's first name of each treatment?,የእያንዳንዱ ሕክምና ቀን እና የቀዶ ጥገና ባለሙያው የመጀመሪያ ስም ምንድ ናቸው?,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
